sg_uf,nm_ue,ds_cargo,ds_sit_tot_turno,ds_genero,ds_cor_raca,ds_grau_instrucao,nr_cpf,ds_ocupacao,sg_partido
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,NOVO
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,MASSAGISTA,NOVO
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,NOVO
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PODE
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PODE
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PODE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PODE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PODE
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,AGIR
PI,Teresina,VEREADOR,#NULO,FEMININO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,DC
PI,Teresina,PREFEITO,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,DEPUTADO,PT
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MILITAR REFORMADO,DC
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,DC
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,MILITAR REFORMADO,DC
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO MÉDIO INCOMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,ENFERMEIRO,PDT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,ENSINO MÉDIO COMPLETO,-4,ARTESÃO,PDT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),PDT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,AMARELA,ENSINO MÉDIO COMPLETO,-4,COMERCIÁRIO,PRD
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO FUNDAMENTAL,CIDADANIA
PI,Teresina,VEREADOR,ELEITO POR QP,FEMININO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,DONA DE CASA,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,COMERCIANTE,PP
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,JORNALISTA E REDATOR,PP
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS,PP
PI,Teresina,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,PT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,PV
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PSB
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,ARTISTA PLÁSTICO E ASSEMELHADOS,PSB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,ENFERMEIRO,PSB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,PSB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,POLICIAL MILITAR,PSB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PSB
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,REPUBLICANOS
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,REPUBLICANOS
PI,Teresina,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,PSD
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,PSD
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,DONA DE CASA,PSD
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,PL
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PL
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,FARMACÊUTICO,UNIÃO
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,UNIÃO
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,UNIÃO
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,AVANTE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,AVANTE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),AVANTE
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",NOVO
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,POLICIAL CIVIL,NOVO
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,PODE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PODE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,TAXISTA,PODE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PODE
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,OUTROS,AGIR
PI,Teresina,VICE-PREFEITO,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,MOBILIZA
PI,Teresina,VICE-PREFEITO,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,AVANTE
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PL
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,AGIR
PI,Teresina,VEREADOR,#NULO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,AGENTE DE SAÚDE E SANITARISTA,DC
PI,Teresina,PREFEITO,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,MOBILIZA
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,MDB
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,-4,OUTROS,MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,JORNALISTA E REDATOR,MDB
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,COMERCIANTE,MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,POLICIAL MILITAR,MDB
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,MDB
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,PDT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,EMPRESÁRIO,PDT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,ADVOGADO,PDT
PI,Teresina,VEREADOR,ELEITO POR MÉDIA,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,ADVOGADO,PDT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,"ESCULTOR, PINTOR, ARTISTA PLÁSTICO E ASSEMELHADOS",PDT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,PDT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,POLICIAL CIVIL,PDT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,AGRÔNOMO,PRD
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",UP
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PSDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,MILITAR REFORMADO,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,PP
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO FUNDAMENTAL COMPLETO,-4,ARTESÃO,PP
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PSTU
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PT
PI,Teresina,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,PT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,FARMACÊUTICO,PT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,GERENTE,PT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ATLETA PROFISSIONAL E TÉCNICO EM DESPORTOS,PV
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PSB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,PSB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO,-4,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,PSB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,PSB
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,CONTADOR,PSB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,REPUBLICANOS
PI,Teresina,VEREADOR,ELEITO POR MÉDIA,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,DONA DE CASA,REPUBLICANOS
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,REPUBLICANOS
PI,Teresina,VEREADOR,ELEITO POR MÉDIA,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,PSD
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS,PSD
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,PL
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ENFERMEIRO,PL
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,UNIÃO
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ODONTÓLOGO,AVANTE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,COMERCIANTE,AVANTE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,POLICIAL MILITAR,AVANTE
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,NOVO
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ALMOXARIFE,NOVO
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADVOGADO,NOVO
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,-4,OUTROS,PODE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,POLICIAL MILITAR,PODE
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,ENSINO FUNDAMENTAL INCOMPLETO,-4,OUTROS,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,DONA DE CASA,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MOTOBOY,PSOL
PI,Teresina,VICE-PREFEITO,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,MÉDICO,NOVO
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,PRD
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,SOLIDARIEDADE
PI,Teresina,PREFEITO,NÃO ELEITO,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PSOL
PI,Teresina,PREFEITO,NÃO ELEITO,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",UP
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),DC
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,MILITAR REFORMADO,DC
PI,Teresina,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,EMPRESÁRIO,MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,MDB
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,ENSINO MÉDIO COMPLETO,-4,SERVIDOR PÚBLICO ESTADUAL,PDT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL,PDT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO FEDERAL,PDT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PRD
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,COMERCIANTE,PRD
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PRD
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,ODONTÓLOGO,PSDB
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO FUNDAMENTAL INCOMPLETO,-4,EMPRESÁRIO,CIDADANIA
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR INCOMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,COMERCIANTE,SOLIDARIEDADE
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,SOLIDARIEDADE
PI,Teresina,VEREADOR,ELEITO POR QP,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,ADVOGADO,PP
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),PP
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,COZINHEIRO,PP
PI,Teresina,VEREADOR,ELEITO POR MÉDIA,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,OUTROS,PP
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,PP
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PT
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,PT
PI,Teresina,VEREADOR,ELEITO POR MÉDIA,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,GERENTE,PT
PI,Teresina,VEREADOR,ELEITO POR QP,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,VEREADOR,PT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,ADMINISTRADOR,PV
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,PEDAGOGO,PV
PI,Teresina,VEREADOR,ELEITO POR QP,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,PT
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,AGENTE DE SAÚDE E SANITARISTA,PSB
PI,Teresina,VEREADOR,ELEITO POR QP,FEMININO,PARDA,SUPERIOR COMPLETO,-4,ADVOGADO,PSB
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,ENSINO MÉDIO COMPLETO,-4,VEREADOR,REPUBLICANOS
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),REPUBLICANOS
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,MECÂNICO DE MANUTENÇÃO,REPUBLICANOS
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),REPUBLICANOS
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,REPUBLICANOS
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,SUPERIOR COMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",PSD
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR COMPLETO,-4,POLICIAL CIVIL,PSD
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PARDA,SUPERIOR COMPLETO,-4,BIOMÉDICO,PL
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,UNIÃO
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PRETA,SUPERIOR INCOMPLETO,-4,VIGILANTE,UNIÃO
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,AVANTE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,MECÂNICO DE MANUTENÇÃO,AVANTE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,CABELEIREIRO E BARBEIRO,AVANTE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,EMPRESÁRIO,AVANTE
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,VEREADOR,NOVO
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,SUPERIOR COMPLETO,-4,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,NOVO
PI,Teresina,VEREADOR,SUPLENTE,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PODE
PI,Teresina,VEREADOR,SUPLENTE,MASCULINO,BRANCA,SUPERIOR INCOMPLETO,-4,OUTROS,PODE
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,SUPERIOR COMPLETO,-4,SERVIDOR PÚBLICO MUNICIPAL,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,ENSINO FUNDAMENTAL COMPLETO,-4,OUTROS,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,OUTROS,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PARDA,SUPERIOR COMPLETO,-4,OUTROS,AGIR
PI,Teresina,VEREADOR,NÃO ELEITO,FEMININO,PRETA,SUPERIOR COMPLETO,-4,PROFESSOR DE ENSINO MÉDIO,PSOL
PI,Teresina,VICE-PREFEITO,NÃO ELEITO,FEMININO,PRETA,ENSINO MÉDIO COMPLETO,-4,OUTROS,PSOL
CE,Fortaleza,VEREADOR,NÃO ELEITO,MASCULINO,PARDA,ENSINO MÉDIO COMPLETO,-4,APOSENTADO (EXCETO SERVIDOR PÚBLICO),REDE
CE,Fortaleza,VEREADOR,NÃO ELEITO,MASCULINO,BRANCA,ENSINO MÉDIO COMPLETO,-4,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",AGIR
CE,Fortaleza,VEREADOR,#NULO,MASCULINO,PARDA,ENSINO MÉDIO INCOMPLETO,-4,COMERCIANTE,CIDADANIA
CE,Fortaleza,VEREADOR,#NULO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,AVANTE
CE,Fortaleza,VEREADOR,#NULO,MASCULINO,PARDA,SUPERIOR INCOMPLETO,-4,OUTROS,PDT
